,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,country,salary
448,3,3,7486,1,8,0,6,0,1,0,0,39,38,0
449,0,8,16611,3,6,2,9,3,0,0,0,4,38,0
450,2,3,13351,1,8,2,6,3,0,0,0,39,38,0
451,28,4,12433,4,9,0,2,0,1,0,0,54,38,1
452,43,3,15940,1,8,0,2,0,1,0,0,39,38,1
453,25,3,12464,4,11,0,3,0,1,0,0,39,38,1
454,27,5,15347,1,8,0,11,5,0,0,0,39,38,1
455,23,3,2469,4,10,0,6,0,1,0,0,39,38,1
456,13,3,10545,1,8,0,3,5,0,0,0,39,38,0
457,21,3,19740,4,9,0,13,0,1,0,0,49,38,0
458,6,3,1721,1,8,0,13,0,1,0,0,59,38,0
459,15,8,5191,4,9,0,9,0,1,0,0,39,38,0
460,27,3,5267,4,11,2,4,3,1,0,0,39,38,0
461,37,1,17858,1,8,0,13,0,1,0,0,39,38,0
462,15,3,6491,4,12,0,9,0,1,0,0,49,38,0
463,33,3,12031,3,1,0,2,4,1,0,0,39,38,0
464,7,3,9441,4,12,2,12,1,0,0,0,19,38,0
465,20,3,6098,1,8,0,0,5,0,0,0,59,38,0
466,35,3,818,1,8,1,13,4,1,0,0,39,38,0
467,21,3,685,4,9,0,13,0,1,0,0,39,38,0
468,32,3,11952,2,13,0,3,0,1,0,50,44,38,1
469,13,3,5464,4,12,0,12,5,0,0,0,15,38,1
470,43,3,12935,4,9,2,9,4,1,0,0,39,38,1
471,5,8,6979,4,9,2,9,3,1,0,0,39,38,0
472,18,3,17720,1,8,2,2,1,1,0,0,39,38,0
473,13,3,18363,1,8,2,13,1,1,0,0,59,38,0
474,50,3,1492,4,10,1,7,1,0,0,0,23,38,0
475,29,3,17469,4,12,2,2,1,0,0,0,39,38,0
476,0,3,13801,3,4,2,7,1,1,0,0,5,38,0
477,5,3,17562,4,9,2,5,3,1,0,0,29,38,0
478,10,3,8616,3,5,2,7,1,1,0,0,39,38,0
479,6,3,12501,1,8,2,7,4,0,0,0,34,38,0
480,16,3,4844,4,11,0,2,0,1,0,0,44,31,0
481,26,5,9508,4,9,0,2,0,1,0,0,19,38,0
482,11,6,2365,4,12,2,9,1,1,0,0,19,38,0
483,24,3,12055,1,8,0,2,4,0,0,0,39,38,0
484,35,8,17166,3,7,2,9,2,1,3,0,39,38,0
485,8,3,11608,4,9,0,0,3,0,0,0,19,38,0
486,46,8,20627,3,1,0,9,0,1,0,0,34,38,0
487,42,1,17789,1,8,0,13,0,1,0,0,44,38,0
488,28,1,8897,4,12,1,9,4,0,0,0,39,38,0
489,21,3,3310,4,12,0,11,0,1,108,0,59,38,1
490,23,3,19649,1,8,2,7,1,0,0,0,34,38,0
491,29,0,20147,1,8,1,0,1,1,0,0,39,38,0
492,18,3,545,4,11,2,3,1,0,0,0,59,38,0
493,17,3,11309,1,8,1,9,4,0,0,0,24,38,0
494,16,3,10321,4,12,2,2,3,1,0,0,19,38,0
495,24,3,19506,1,8,1,0,4,0,0,0,35,38,0
496,3,3,16770,4,9,2,6,3,1,0,0,39,38,0
497,6,3,20649,3,2,2,7,3,1,0,0,39,7,0
498,9,3,2140,4,9,2,9,1,0,0,0,34,38,0
499,55,8,18349,1,8,0,9,0,1,0,0,19,38,0
500,6,1,18993,1,8,2,4,1,1,0,0,39,30,0
501,45,1,5046,1,8,0,13,0,1,0,0,39,38,0
502,35,3,1466,4,9,0,0,0,1,0,0,39,38,0
503,41,3,10602,4,9,1,7,4,0,0,0,41,9,0
504,8,3,10611,4,12,2,11,1,0,0,0,39,38,0
505,7,3,20439,4,12,2,3,1,1,0,0,39,38,0
506,2,3,16168,4,9,2,10,3,1,0,0,7,38,0
507,26,3,4873,4,9,0,3,0,1,0,0,39,38,0
508,30,1,21427,1,8,1,0,4,0,0,0,39,38,0
509,22,3,3358,1,8,1,7,4,0,0,0,39,38,0
510,32,3,7133,4,10,0,5,4,1,0,14,41,38,0
511,36,8,16268,3,2,1,9,4,0,0,0,29,38,0
512,15,3,909,4,10,2,2,1,1,0,0,44,38,0
513,17,3,19321,4,9,0,9,0,1,0,0,49,38,1
514,11,3,11564,1,8,1,2,1,1,0,0,44,38,0
515,40,8,14538,4,10,1,9,4,0,0,0,37,38,0
516,8,3,16957,4,9,2,0,1,0,0,0,19,38,0
517,3,8,14011,4,9,2,9,3,1,0,0,23,38,0
518,4,8,13139,4,9,2,9,4,0,0,0,34,38,0
519,17,3,4532,4,12,0,9,0,1,0,0,49,38,1
520,21,4,3794,4,12,0,3,0,1,108,0,76,38,1
521,33,3,12320,1,8,0,3,0,1,94,0,49,38,1
522,7,1,16100,4,9,1,5,1,1,0,0,49,38,0
523,20,1,11174,4,9,0,12,0,1,0,0,44,38,1
524,27,3,10299,4,9,1,6,4,1,0,0,57,38,1
525,11,3,3061,4,9,0,11,5,0,0,0,39,38,0
526,25,3,14482,4,12,0,3,0,1,0,0,39,38,1
527,57,3,3800,4,9,1,0,1,0,0,0,8,38,0
528,21,5,11680,1,8,0,2,0,1,0,0,49,38,0
529,27,5,13001,2,13,0,9,0,1,0,0,39,38,0
530,27,3,4641,3,6,1,6,4,0,0,0,45,32,0
531,9,3,4577,1,8,2,6,1,1,0,0,39,38,0
532,19,3,12419,1,8,0,7,0,1,0,0,39,38,0
533,24,3,4004,4,11,0,3,5,0,0,0,49,38,1
534,50,3,15148,2,14,0,9,0,1,111,0,47,38,1
535,22,1,13468,3,7,0,12,0,1,0,0,49,38,0
536,40,3,11747,3,1,1,8,1,0,0,0,29,38,0
537,12,3,4054,4,10,1,2,1,1,0,0,39,38,0
538,14,4,1138,4,12,2,4,1,0,0,0,44,38,0
539,17,8,11640,1,8,2,9,4,0,0,0,39,38,0
540,27,3,13682,4,9,0,13,0,1,0,0,39,38,0
541,12,3,6598,0,15,2,9,3,1,0,0,39,38,0
542,13,3,15533,4,9,2,5,4,0,0,0,39,38,0
543,10,3,8853,1,8,2,13,1,1,0,0,39,38,0
544,10,3,12927,4,9,0,11,0,1,0,0,49,38,0
545,15,3,2978,1,8,2,5,1,0,0,0,44,38,0
546,41,3,1600,3,5,0,7,5,0,0,0,7,38,0
547,18,1,15247,4,9,0,10,0,1,0,0,39,38,0
548,4,3,16639,1,8,2,5,3,1,0,0,35,38,0
549,11,3,11047,4,9,2,2,4,1,0,0,39,38,0
550,29,5,15974,4,9,1,3,1,1,0,0,49,38,0
551,19,5,216,1,8,1,7,4,0,0,0,39,38,0
552,55,3,13246,3,6,1,0,4,0,0,0,39,38,0
553,18,3,14995,1,8,0,6,5,0,0,0,39,38,0
554,16,0,18849,4,10,1,2,4,0,0,0,39,38,1
555,52,3,6725,3,6,2,6,1,0,0,0,39,38,0
556,18,3,1749,1,8,0,6,0,1,0,0,39,38,0
557,14,3,18946,1,8,1,0,4,0,0,0,19,38,0
558,17,3,7617,1,8,0,12,5,0,0,0,31,38,0
559,13,3,7929,3,6,0,7,0,1,0,0,39,25,0
560,11,3,5042,4,12,2,13,1,1,0,0,54,38,0
561,37,3,13887,4,12,0,11,0,1,0,0,34,38,1
562,30,3,16827,4,9,0,9,0,1,0,0,49,38,1
563,7,3,2902,1,8,2,5,4,0,0,0,39,38,0
564,35,5,19223,4,12,0,9,0,1,0,0,59,38,1
565,3,3,230,1,8,2,5,3,1,0,0,47,38,0
566,26,4,11461,2,13,0,3,0,1,77,0,44,38,0
567,28,3,20973,3,3,1,7,4,0,0,0,39,25,0
568,12,5,4756,1,8,1,2,1,1,0,0,34,38,0
569,30,3,3134,2,13,1,3,4,1,0,0,41,38,0
570,7,3,19813,1,8,2,2,3,1,0,0,39,38,0
571,34,3,3535,1,8,0,9,0,1,0,0,39,38,0
572,0,3,15812,3,6,2,11,3,1,0,0,11,38,0
573,20,3,61,4,10,0,2,0,1,0,50,39,38,1
574,10,3,8364,0,15,2,9,1,0,0,0,68,38,0
575,12,3,19713,4,12,0,3,5,1,0,0,39,38,1
576,1,8,9004,3,7,2,9,3,1,0,0,24,38,0
577,19,5,308,4,11,1,11,4,0,0,0,34,38,0
578,41,1,17661,4,12,2,9,1,0,0,0,39,38,0
579,9,5,3096,4,9,0,2,0,1,0,0,44,38,0
580,48,8,12267,4,9,0,9,0,1,0,0,29,38,1
581,40,3,2356,1,8,0,11,0,1,0,0,39,38,1
582,42,3,12706,1,8,0,2,0,1,0,0,39,38,0
583,10,3,10671,1,8,0,6,0,1,0,0,39,38,0
584,14,5,19434,4,12,2,12,1,1,0,0,39,38,0
585,4,3,12483,4,9,2,11,3,0,0,0,23,38,0
586,12,3,720,4,9,2,0,1,1,0,0,59,38,0
587,1,3,8255,3,6,2,7,3,1,0,0,39,38,0
588,35,3,159,3,5,0,2,0,1,0,46,46,38,1
589,40,4,4191,4,12,1,9,1,1,0,0,76,38,0
590,25,8,6804,1,8,0,9,0,1,0,0,39,38,0
591,38,8,4288,1,8,0,9,5,0,0,0,39,38,0
592,43,3,1041,3,3,2,13,1,1,0,0,47,38,1
593,14,3,9273,4,12,0,9,0,1,94,0,39,1,1
594,6,3,5390,4,12,2,0,3,0,0,0,39,38,0
595,10,3,16963,1,8,2,11,3,1,0,0,39,38,0
596,6,8,3830,4,9,2,9,4,0,0,0,24,38,0
597,25,5,13988,2,14,0,9,0,1,0,47,49,38,1
598,8,3,12770,4,9,2,12,1,1,25,0,39,38,0
599,32,3,6744,4,12,2,9,1,0,0,0,44,38,0
600,15,3,15649,4,12,2,12,1,1,0,0,39,38,0
601,2,3,14204,4,9,2,0,3,1,0,0,27,38,0
602,43,3,1585,3,3,1,7,1,0,0,0,39,38,0
603,25,1,10024,3,4,0,7,0,1,0,0,39,38,0
604,18,5,12124,4,11,2,4,1,1,0,0,39,38,0
605,31,3,1312,1,8,2,0,4,0,0,0,36,38,0
606,34,3,20752,2,13,0,2,0,1,0,0,39,38,1
607,12,3,10774,1,8,2,2,1,1,0,0,39,38,0
608,19,1,19387,1,8,1,3,1,1,0,0,39,38,0
609,0,3,9392,3,5,2,7,3,0,0,0,20,38,0
610,35,3,12820,2,13,1,9,1,0,90,0,59,38,0
611,7,3,16058,1,8,2,2,1,1,0,0,39,38,0
612,7,3,16181,1,8,0,5,0,1,0,0,49,38,0
613,9,1,13489,4,12,2,9,3,1,6,0,39,38,0
614,10,3,4687,4,12,2,7,3,0,0,0,19,38,0
615,22,3,13464,1,8,2,5,3,1,0,0,59,38,0
616,13,3,20100,1,8,0,13,0,1,0,0,44,38,0
617,33,5,5049,1,8,0,3,0,1,0,0,31,38,0
618,35,4,1569,4,12,0,11,0,1,0,0,54,38,0
619,29,3,4058,2,14,0,9,0,1,108,0,44,38,1
620,6,3,11693,4,12,2,11,3,0,0,0,19,38,0
621,28,3,21161,3,6,1,7,1,0,0,0,19,38,0
622,48,3,4642,3,4,1,8,4,0,0,0,23,38,0
623,12,3,734,4,10,0,13,0,1,0,0,54,38,0
624,30,3,15762,3,4,0,5,4,1,0,0,39,7,0
625,13,3,5911,1,8,2,4,3,1,0,0,59,38,0
626,17,3,8031,1,8,0,11,0,1,0,0,44,38,1
627,21,5,16982,1,8,0,11,0,1,0,0,63,38,0
628,16,3,13257,4,9,0,3,0,1,0,0,39,38,1
629,32,3,17011,4,12,0,11,0,1,0,0,25,38,1
630,30,5,8952,4,9,2,7,4,0,0,0,39,38,0
631,32,1,5625,3,5,1,7,4,0,0,0,39,38,0
632,26,3,8080,4,9,0,2,0,1,108,0,59,38,1
633,13,3,4166,4,12,0,0,5,0,0,0,39,38,1
634,41,5,827,1,8,0,2,0,1,0,0,59,38,0
635,2,3,16762,1,8,2,7,3,0,0,0,13,38,0
636,4,3,14797,4,12,2,5,1,1,0,0,39,38,0
637,16,3,10029,4,12,0,3,0,1,108,0,59,38,1
638,30,4,16091,3,2,0,13,0,1,0,0,49,4,0
639,35,5,17880,0,15,0,9,0,1,0,0,59,38,1
640,9,3,2583,1,8,1,2,1,1,0,0,54,38,0
641,43,3,12667,1,8,0,2,0,1,0,0,39,38,0
642,4,3,8598,4,9,2,5,3,1,0,0,39,38,0
643,19,3,11476,4,9,0,11,0,1,79,0,49,38,1
644,14,3,1812,4,9,0,2,0,1,0,0,44,38,0
645,33,4,12218,0,15,1,9,1,1,0,0,39,38,1
646,14,1,20636,1,8,1,0,4,0,0,0,39,38,0
647,54,3,2708,1,8,0,2,0,1,0,0,14,38,0
648,41,8,8396,1,8,0,9,0,1,0,0,49,38,0
649,13,6,9373,4,12,0,12,0,1,0,0,39,38,1
650,3,3,6403,4,9,2,7,3,1,0,0,19,38,0
651,7,3,21456,1,8,2,3,2,1,67,0,49,38,0
652,18,3,17984,0,15,0,9,0,1,0,0,39,35,1
653,21,6,7277,4,9,1,3,1,0,0,0,44,38,0
654,10,3,17837,1,8,2,6,3,0,0,0,31,38,0
655,12,6,2423,4,9,2,0,4,0,0,0,39,29,0
656,53,8,9154,3,4,1,9,4,0,8,0,14,38,0
657,17,3,4419,1,8,0,2,0,1,0,0,44,38,0
658,27,3,14350,3,3,0,2,0,1,0,0,34,38,0
659,26,3,9883,1,8,0,6,0,1,0,0,39,38,1
660,27,5,19255,3,7,0,5,0,1,0,0,39,38,1
661,18,3,16710,2,13,2,11,1,1,0,0,59,38,0
662,10,3,4854,4,9,2,9,1,1,0,0,39,38,0
663,26,1,12123,2,13,2,9,1,1,0,0,37,38,0
664,3,3,2822,4,9,2,11,1,0,0,0,24,38,0
665,25,3,19442,4,11,1,9,4,0,97,0,39,38,1
666,10,6,16157,4,9,0,13,0,1,54,0,39,38,0
667,25,3,16021,1,8,0,2,0,1,0,0,39,38,1
668,3,8,5095,3,6,0,9,3,0,0,40,39,34,0
669,7,3,9634,3,4,2,6,1,1,0,34,39,38,0
670,31,0,4737,4,9,1,3,1,1,0,0,39,38,0
671,0,8,2777,3,6,2,9,3,0,0,0,19,38,0
672,0,5,20090,3,6,2,4,3,1,0,0,9,38,0
673,16,3,10781,4,12,0,3,0,1,0,0,39,38,1
674,33,4,14356,1,8,0,11,0,1,0,0,49,38,1
675,5,3,15710,1,8,2,11,3,0,39,0,39,38,0
676,0,3,4091,3,7,2,7,3,1,0,0,15,38,0
677,15,3,14802,4,9,0,0,0,1,0,0,39,25,0
678,14,3,6008,1,8,2,2,1,1,0,0,44,38,0
679,41,5,13117,1,8,1,3,1,1,0,0,49,38,0
680,12,1,3372,1,8,2,10,3,1,0,0,47,38,0
681,20,3,8614,4,10,0,2,0,1,0,0,39,31,1
682,17,5,11665,1,8,0,2,0,1,0,0,39,38,1
683,6,1,20954,4,9,1,3,4,1,0,0,39,38,0
684,1,6,1964,3,6,2,0,3,0,0,0,4,38,0
685,17,3,6753,1,8,1,3,1,0,0,0,39,38,0
686,49,8,7711,3,3,2,9,1,1,0,0,3,38,0
687,28,1,3095,4,12,0,9,5,0,0,0,54,38,0
688,24,3,12198,2,13,2,3,1,1,0,0,34,5,0
689,9,3,9153,1,8,2,7,2,1,0,0,29,38,0
690,37,1,4952,4,9,0,4,0,1,0,0,39,38,0
691,7,3,6993,4,9,2,6,3,0,0,0,44,38,0
692,25,3,16754,4,9,0,9,0,1,0,0,49,38,0
693,3,3,18758,4,9,2,9,3,1,0,0,19,38,0
694,6,6,19261,4,12,2,12,1,0,0,0,19,38,0
695,8,8,12983,4,11,2,9,2,1,0,0,44,38,0
696,18,3,13083,2,13,2,9,1,1,0,0,59,38,1
697,14,3,5479,2,13,0,12,0,1,0,47,39,38,1
698,13,3,11587,4,12,2,9,3,0,0,0,39,30,0
699,2,3,21219,1,8,2,11,3,0,0,0,19,38,0
700,19,1,4773,4,12,2,9,1,1,0,0,49,38,0
701,14,3,15860,4,12,1,11,4,0,0,14,39,4,0
702,4,3,8854,4,9,2,5,3,1,0,0,29,38,0
703,14,5,2778,4,9,0,2,0,1,0,0,39,38,0
704,29,3,18087,0,15,1,9,4,0,114,0,64,38,1
705,27,3,2096,4,12,1,3,3,0,0,0,49,38,1
706,23,3,14988,3,7,0,7,0,1,0,0,39,22,0
707,28,3,15799,4,9,2,11,1,1,0,0,39,38,0
708,43,3,10271,1,8,0,2,0,1,0,0,34,38,0
709,1,3,13485,3,6,2,7,2,1,0,0,24,38,0
710,11,3,18115,4,12,0,9,0,1,0,0,39,38,0
711,19,3,2370,4,9,1,0,4,0,0,0,39,38,0
712,19,3,17168,4,12,1,9,1,1,0,0,39,38,0
713,23,3,7373,4,10,0,12,0,1,68,0,39,38,0
714,19,1,20357,4,12,1,0,4,0,0,0,34,15,0
715,14,3,18093,1,8,1,7,4,0,0,0,39,38,0
716,16,3,12102,1,8,0,6,0,1,0,0,39,38,0
717,2,6,20295,1,8,2,12,3,0,0,0,39,38,0
718,5,3,13996,4,9,2,11,3,0,0,0,14,38,0
719,17,3,14230,4,12,0,3,0,1,0,0,44,38,1
720,16,3,10781,1,8,2,7,1,1,0,0,39,38,0
721,24,3,6028,1,8,0,2,0,1,0,55,59,38,0
722,12,3,17146,4,12,2,9,1,1,71,0,39,38,0
723,33,1,1544,1,8,0,3,0,1,0,0,41,38,1
724,25,3,8692,4,12,0,3,0,1,91,0,44,38,1
725,26,3,10305,4,12,2,9,1,1,0,0,39,38,1
726,27,3,4830,1,8,0,11,5,0,0,0,39,38,0
727,3,3,18210,4,9,2,7,1,0,0,0,19,38,0
728,14,3,14598,1,8,0,7,0,1,0,0,39,25,0
729,48,5,5452,3,6,0,3,0,1,98,0,58,38,1
730,6,3,19757,4,9,2,7,1,0,0,0,23,38,0
731,38,3,9730,4,9,1,0,1,0,0,0,39,38,0
732,9,3,10669,4,10,0,0,0,1,0,74,44,38,0
733,8,3,19186,4,10,2,7,3,0,0,0,14,38,0
734,28,8,1577,4,9,0,9,5,0,0,0,39,38,0
735,18,3,15348,4,9,0,2,0,1,34,0,39,38,0
736,19,3,6424,4,9,2,11,1,0,0,0,35,38,0
737,26,6,16693,4,12,0,9,0,1,0,0,49,38,0
738,39,3,8208,1,8,1,7,4,0,3,0,19,38,0
739,25,3,17503,4,12,0,12,0,1,0,0,39,38,1
740,2,3,11915,4,9,2,7,2,0,0,0,24,38,0
741,38,5,12829,1,8,0,13,0,1,0,0,69,38,0
742,25,3,7848,2,13,2,3,1,0,105,0,49,38,1
743,9,3,4935,4,10,2,12,3,1,0,0,39,38,0
744,0,3,18764,3,7,2,5,3,1,0,0,19,38,0
745,25,1,6069,4,12,0,9,5,0,0,0,39,38,1
746,38,3,12447,1,8,0,13,0,1,94,0,39,38,1
747,15,3,16990,4,9,2,0,3,0,0,0,39,38,0
748,12,3,16955,3,6,2,2,3,1,0,0,39,13,0
749,29,6,11993,4,12,0,9,0,1,0,0,36,38,0
750,12,6,19852,4,12,0,3,0,1,94,0,39,38,1
751,5,3,14620,4,12,2,9,4,1,0,0,19,38,0
752,41,5,3137,3,5,0,2,0,1,0,0,39,38,0
753,6,3,7379,1,8,2,13,4,1,0,0,49,38,0
754,22,3,1424,1,8,2,5,1,1,0,0,39,38,0
755,10,3,513,4,10,2,2,3,1,0,0,37,38,0
756,37,3,17748,1,8,0,13,0,1,0,0,39,38,1
757,16,1,5594,4,12,2,9,1,0,0,0,44,38,0
758,29,0,9156,1,8,0,0,5,0,0,0,39,38,1
759,20,3,4143,1,8,2,4,1,1,0,0,39,38,0
760,19,3,3978,1,8,2,7,1,0,0,0,17,38,0
761,42,1,20851,1,8,0,0,5,0,0,0,37,38,1
762,17,1,5542,1,8,1,10,4,1,0,0,39,31,0
763,36,4,6210,0,15,0,3,0,1,0,0,68,38,1
764,34,3,20413,4,12,2,11,1,1,0,0,54,38,1
765,15,3,17647,3,5,1,7,4,0,0,0,41,38,0
766,14,6,18273,4,9,0,7,2,1,0,0,39,38,0
767,5,3,7873,4,9,0,11,5,0,0,0,29,10,0
768,30,5,4378,4,12,1,11,1,0,0,0,49,38,0
769,15,3,11475,1,8,2,6,1,1,0,0,39,38,0
770,9,3,9540,4,9,2,4,1,0,0,0,37,38,0
771,20,3,19051,3,2,1,4,1,1,0,0,31,12,0
772,14,3,15900,1,8,1,2,4,1,0,0,54,38,0
773,20,3,17519,4,10,0,12,5,0,0,0,23,38,1
774,38,3,5249,1,8,2,11,1,1,0,0,37,38,0
775,6,1,17604,4,10,1,12,1,1,0,0,55,38,0
776,19,3,1609,4,9,1,0,4,0,0,0,39,38,0
777,17,3,2508,2,13,0,9,0,1,0,0,39,38,0
778,26,3,14842,4,12,0,11,0,1,0,0,49,38,1
779,37,3,17464,4,9,2,12,1,1,0,0,39,38,0
780,26,6,7516,4,9,0,2,0,1,0,0,39,38,0
781,11,3,12367,4,10,2,6,1,0,0,31,41,38,0
782,23,3,6385,4,10,0,3,0,1,0,0,49,38,1
783,24,5,1495,4,9,0,3,0,1,0,0,59,38,0
784,23,3,15509,4,12,2,11,1,0,0,0,54,38,1
785,25,3,9386,4,9,1,0,1,0,0,0,37,38,0
786,44,5,890,1,8,0,4,0,1,0,73,49,38,0
787,1,3,15123,3,7,2,6,3,1,0,0,29,38,0
788,42,8,11871,1,8,0,9,0,1,0,0,15,38,0
789,4,8,7734,1,8,2,9,1,0,6,0,39,38,0
790,31,3,4030,4,10,0,12,0,1,0,0,49,38,1
791,24,4,541,4,12,0,12,0,1,0,0,39,38,0
792,1,8,12307,4,9,2,9,3,1,0,0,32,38,0
793,6,3,13730,1,8,2,11,1,0,36,0,39,38,0
794,43,3,497,1,8,0,13,0,1,0,0,59,38,1
795,5,3,8714,4,9,2,7,2,1,0,0,19,38,0
796,44,3,6253,1,8,0,6,0,1,0,0,39,38,0
797,8,3,18757,1,8,2,6,1,1,0,0,39,38,0
798,29,3,3299,2,13,2,12,1,1,0,0,34,38,1
799,26,3,17271,4,12,0,3,0,1,0,47,39,8,1
800,26,3,8094,4,11,1,2,1,1,0,0,39,38,0
801,7,3,4364,1,8,2,7,3,1,0,34,29,38,0
802,51,5,18722,3,6,2,4,4,1,0,0,19,38,0
803,14,3,1591,1,8,1,0,4,0,0,0,37,38,0
804,0,3,12072,3,6,2,11,3,0,0,0,19,38,0
805,15,3,15111,1,8,0,2,0,1,79,0,47,38,1
806,33,8,88,2,13,0,9,2,1,0,0,39,38,0
807,16,3,9416,4,12,0,9,0,1,50,0,46,38,1
808,47,3,17105,4,12,0,9,0,1,0,0,39,38,1
809,3,3,6910,1,8,2,13,3,1,0,0,29,38,0
810,13,3,11820,1,8,1,7,3,0,0,0,35,38,0
811,5,8,14396,4,9,2,9,3,1,0,0,39,38,0
812,26,3,3458,4,9,1,3,1,1,0,0,44,38,0
813,5,3,6811,4,9,2,0,3,1,0,0,39,38,0
814,0,3,578,3,5,2,4,3,1,0,0,19,38,0
815,30,5,3412,1,8,0,7,5,0,0,0,72,21,0
816,24,3,16378,4,10,2,9,1,0,0,0,59,38,0
817,39,3,11230,4,9,0,2,0,1,0,0,49,38,1
818,47,3,9414,1,8,0,13,0,1,0,0,44,38,0
819,30,3,11784,1,8,0,13,0,1,0,0,49,38,1
820,31,3,9139,4,10,2,0,4,1,0,0,39,38,0
821,14,3,9603,2,13,2,9,1,0,0,0,45,38,0
822,12,3,8084,4,10,2,12,3,1,0,0,39,38,0
823,13,3,6276,1,8,1,0,1,0,0,0,39,38,0
824,15,3,4726,1,8,0,3,0,1,0,32,59,38,0
825,40,3,717,1,8,1,13,4,1,0,6,41,38,1
826,45,3,9863,1,8,1,7,1,0,0,0,39,38,0
827,22,3,21576,1,8,1,6,4,0,0,0,23,38,0
828,26,3,15236,4,9,2,0,1,1,0,0,24,38,0
829,7,4,8993,4,12,2,11,3,1,0,0,39,38,0
830,25,8,16557,3,6,0,9,0,1,0,0,14,38,0
831,36,3,12113,4,9,0,0,5,0,68,0,39,38,1
832,9,3,17511,4,9,2,5,3,1,0,0,39,38,0
833,56,5,10239,1,8,0,3,0,1,0,0,39,38,0
834,55,8,315,3,6,1,9,1,0,0,0,23,38,0
835,38,3,4300,1,8,0,6,0,1,0,0,39,38,0
836,8,3,21316,1,8,1,0,1,1,0,0,39,38,0
837,24,3,10563,4,12,1,9,1,0,0,0,49,38,1
838,7,3,18898,4,12,2,3,1,1,0,0,49,38,0
839,46,3,3070,1,8,1,4,1,1,0,0,5,38,0
840,0,3,12523,3,6,2,11,3,1,0,0,19,38,0
841,18,3,6667,4,9,0,2,0,1,0,0,49,38,0
842,34,3,7511,4,9,0,9,0,1,0,0,39,38,1
843,45,1,17938,4,12,1,9,1,0,0,0,47,38,0
844,38,3,20429,1,8,0,2,0,1,68,0,39,38,1
845,26,3,4102,4,9,1,9,1,1,0,0,39,38,0
846,23,1,627,1,8,1,7,1,0,0,0,49,38,0
847,20,3,3088,4,12,0,3,0,1,0,0,44,38,1
848,22,3,6871,4,12,0,2,0,1,0,0,39,38,0
849,14,3,5503,1,8,2,2,3,1,0,0,17,38,0
850,44,3,3853,2,13,1,9,1,0,0,0,39,38,1
851,9,3,3308,4,10,1,0,1,0,0,0,54,38,0
852,29,5,10241,1,8,0,11,0,1,0,0,49,38,0
853,9,3,3611,4,12,2,9,1,0,0,0,39,38,0
854,31,6,19069,0,15,1,9,3,1,0,0,49,38,1
855,17,3,4835,1,8,2,13,3,1,0,0,39,38,0
856,17,1,9086,1,8,2,0,3,0,0,0,39,38,0
857,42,3,7147,1,8,0,7,0,1,0,0,39,38,1
858,17,3,11506,4,12,2,9,3,0,0,0,39,38,0
859,32,3,996,4,12,2,3,1,0,0,0,55,38,1
860,1,3,14130,3,6,2,0,3,0,0,0,19,38,0
861,26,3,11818,1,8,0,4,0,1,0,0,39,25,0
862,31,3,17733,3,6,0,3,0,1,0,0,49,38,0
863,11,4,7188,4,9,0,3,0,1,0,0,68,38,0
864,16,3,2812,1,8,0,6,0,1,0,0,39,38,0
865,7,3,18529,4,9,2,11,1,0,0,0,14,38,0
866,4,3,2073,3,5,2,5,1,1,0,0,39,38,0
867,0,3,20090,3,6,2,11,3,1,0,0,27,38,0
868,22,3,10100,4,9,0,4,0,1,0,0,49,38,1
869,12,5,16948,4,12,1,9,3,1,0,0,39,38,0
870,27,3,1423,4,12,0,3,0,1,0,0,39,38,1
871,7,3,5690,4,9,2,13,3,1,0,0,49,38,0
872,54,5,7248,2,13,0,11,0,1,102,0,39,38,1
873,34,5,8576,4,12,0,11,0,1,0,76,39,2,1
874,38,3,17622,3,2,1,7,4,1,0,0,24,38,0
875,24,3,12147,4,12,0,3,0,1,0,0,59,38,1
876,6,3,7980,1,8,2,5,4,0,0,0,6,38,0
877,21,3,20774,4,10,1,0,4,0,0,0,39,38,0
878,22,3,5379,1,8,0,13,0,1,0,0,39,38,1
879,2,3,20255,1,8,2,0,1,0,0,0,29,38,0
880,32,3,2451,3,4,1,6,1,0,0,0,39,38,0
881,15,3,17106,4,12,0,0,2,1,0,0,39,29,1
882,10,3,3592,1,8,0,2,0,1,0,0,68,38,0
883,21,3,3524,4,12,0,11,0,1,0,0,49,38,1
884,16,3,16591,4,9,0,2,5,0,0,0,59,38,0
885,46,8,7732,4,9,0,9,0,1,0,0,14,38,0
886,6,3,13300,4,12,2,3,3,1,0,0,27,38,0
887,16,4,8185,4,9,0,2,0,1,0,0,59,38,0
888,37,5,20704,1,8,0,11,0,1,0,0,39,38,0
889,12,3,10208,4,10,1,12,1,0,25,0,44,38,0
890,31,8,7332,4,9,1,9,4,0,0,0,29,38,0
891,18,5,20160,4,12,2,3,1,1,0,0,39,38,0
892,11,3,8878,4,10,0,0,5,0,0,0,39,18,0
893,20,3,10930,4,12,0,9,0,1,94,0,49,38,1
894,25,5,10232,2,14,0,4,0,1,0,0,64,38,1
895,23,3,9447,2,13,0,9,0,1,0,0,39,38,0
896,30,3,19468,4,9,1,11,3,1,0,0,54,38,0
897,5,3,14820,4,12,2,3,3,0,0,0,49,38,0
